P002,Geometry,InverseSpikeR1,loot,grey,4
P002,Geometry,InverseSpikeR1,redandblack,grey,4
P002,Geometry,InverseSpikeR1,soldier,grey,3
P002,Geometry,InverseSpikeR2,longdress,grey,3
P002,Geometry,InverseSpikeR2,loot,grey,4
P002,Geometry,InverseSpikeR2,redandblack,grey,5
P002,Geometry,InverseSpikeR2,soldier,grey,3
P002,Geometry,InverseSpikeR3,longdress,grey,4
P002,Geometry,InverseSpikeR3,loot,grey,5
P002,Geometry,InverseSpikeR3,redandblack,grey,4
P002,Geometry,InverseSpikeR3,soldier,grey,4
P002,Geometry,InverseSpikeR4,longdress,grey,4
P002,Geometry,InverseSpikeR4,loot,grey,5
P002,Geometry,InverseSpikeR4,redandblack,grey,5
P002,Geometry,InverseSpikeR4,soldier,grey,4
P002,Geometry,SpikeR1,longdress,grey,2
P002,Geometry,SpikeR1,loot,grey,4
P002,Geometry,SpikeR1,redandblack,grey,5
P002,Geometry,SpikeR1,soldier,grey,4
P002,Geometry,SpikeR2,longdress,grey,5
P002,Geometry,SpikeR2,loot,grey,4
P002,Geometry,SpikeR2,redandblack,grey,4
P002,Geometry,SpikeR2,soldier,grey,4
P002,Geometry,SpikeR3,longdress,grey,4
P002,Geometry,SpikeR3,loot,grey,5
P002,Geometry,SpikeR3,redandblack,grey,5
P002,Geometry,SpikeR3,soldier,grey,4
P002,Geometry,SpikeR4,longdress,grey,4
P002,Geometry,SpikeR4,loot,grey,5
P002,Geometry,SpikeR4,redandblack,grey,4
P002,Geometry,SpikeR4,soldier,grey,4
P003,Geometry,Cascade,longdress,black,3
P003,Geometry,Cascade,loot,black,4
P003,Geometry,Cascade,redandblack,black,3
P003,Geometry,Cascade,soldier,black,3
P003,Geometry,ConstantR0,longdress,black,1
P003,Geometry,ConstantR0,loot,black,2
P003,Geometry,ConstantR0,redandblack,black,2
P003,Geometry,ConstantR0,soldier,black,1
P003,Geometry,ConstantR1,longdress,black,4
P003,Geometry,ConstantR1,loot,black,3
P003,Geometry,ConstantR1,redandblack,black,3
P003,Geometry,ConstantR1,soldier,black,1
P003,Geometry,ConstantR2,longdress,black,2
P003,Geometry,ConstantR2,loot,black,4
P003,Geometry,ConstantR2,redandblack,black,4
P003,Geometry,ConstantR2,soldier,black,2
P003,Geometry,ConstantR3,longdress,black,4
P003,Geometry,ConstantR3,loot,black,4
P003,Geometry,ConstantR3,redandblack,black,4
P003,Geometry,ConstantR3,soldier,black,4
P003,Geometry,ConstantR4,longdress,black,4
P003,Geometry,ConstantR4,loot,black,4
P003,Geometry,ConstantR4,redandblack,black,4
P003,Geometry,ConstantR4,soldier,black,3
P003,Geometry,ConstantR5,longdress,black,4
P003,Geometry,ConstantR5,loot,black,4
P003,Geometry,ConstantR5,redandblack,black,5
P003,Geometry,ConstantR5,soldier,black,4
P003,Geometry,InverseCascade,longdress,black,2
P003,Geometry,InverseCascade,loot,black,3
P003,Geometry,InverseCascade,redandblack,black,4
P003,Geometry,InverseCascade,soldier,black,3
P003,Geometry,InverseSpikeR1,longdress,black,2
P003,Geometry,InverseSpikeR1,loot,black,4
P003,Geometry,InverseSpikeR1,redandblack,black,3
P003,Geometry,InverseSpikeR1,soldier,black,2
P003,Geometry,InverseSpikeR2,longdress,black,4
P003,Geometry,InverseSpikeR2,loot,black,4
P003,Geometry,InverseSpikeR2,redandblack,black,4
P003,Geometry,InverseSpikeR2,soldier,black,3
P003,Geometry,InverseSpikeR3,longdress,black,4
P003,Geometry,InverseSpikeR3,loot,black,5
P003,Geometry,InverseSpikeR3,redandblack,black,4
P003,Geometry,InverseSpikeR3,soldier,black,3
P003,Geometry,InverseSpikeR4,longdress,black,4
P003,Geometry,InverseSpikeR4,loot,black,4
P003,Geometry,InverseSpikeR4,redandblack,black,5
P003,Geometry,InverseSpikeR4,soldier,black,4
P003,Geometry,SpikeR1,longdress,black,2
P003,Geometry,SpikeR1,loot,black,4
P003,Geometry,SpikeR1,redandblack,black,5
P003,Geometry,SpikeR1,soldier,black,2
P003,Geometry,SpikeR2,longdress,black,3
P003,Geometry,SpikeR2,loot,black,5
P003,Geometry,SpikeR2,redandblack,black,4
P003,Geometry,SpikeR2,soldier,black,2
P003,Geometry,SpikeR3,longdress,black,2
P003,Geometry,SpikeR3,loot,black,4
P003,Geometry,SpikeR3,redandblack,black,5
P003,Geometry,SpikeR3,soldier,black,3
P003,Geometry,SpikeR4,longdress,black,4
P003,Geometry,SpikeR4,loot,black,4
P003,Geometry,SpikeR4,redandblack,black,4
P003,Geometry,SpikeR4,soldier,black,5
P004,Geometry,Cascade,longdress,grey,2
P004,Geometry,Cascade,loot,grey,5
P004,Geometry,Cascade,redandblack,grey,4
P004,Geometry,Cascade,soldier,grey,4
P004,Geometry,ConstantR0,longdress,grey,2
P004,Geometry,ConstantR0,loot,grey,3
P004,Geometry,ConstantR0,redandblack,grey,2
P004,Geometry,ConstantR0,soldier,grey,4
P004,Geometry,ConstantR1,longdress,grey,2
P004,Geometry,ConstantR1,loot,grey,3
P004,Geometry,ConstantR1,redandblack,grey,3
P004,Geometry,ConstantR1,soldier,grey,3
P004,Geometry,ConstantR2,longdress,grey,2
P004,Geometry,ConstantR2,loot,grey,4
P004,Geometry,ConstantR2,redandblack,grey,4
P004,Geometry,ConstantR2,soldier,grey,3
P004,Geometry,ConstantR3,longdress,grey,3
P004,Geometry,ConstantR3,loot,grey,4
P004,Geometry,ConstantR3,redandblack,grey,4
P004,Geometry,ConstantR3,soldier,grey,4
P004,Geometry,ConstantR4,longdress,grey,3
P004,Geometry,ConstantR4,loot,grey,5
P004,Geometry,ConstantR4,redandblack,grey,5
P004,Geometry,ConstantR4,soldier,grey,3
P004,Geometry,ConstantR5,longdress,grey,4
P004,Geometry,ConstantR5,loot,grey,5
P004,Geometry,ConstantR5,redandblack,grey,5
P004,Geometry,ConstantR5,soldier,grey,4
P004,Geometry,InverseCascade,longdress,grey,3
P004,Geometry,InverseCascade,loot,grey,5
P004,Geometry,InverseCascade,redandblack,grey,3
P004,Geometry,InverseCascade,soldier,grey,3
P004,Geometry,InverseSpikeR1,longdress,grey,2
P004,Geometry,InverseSpikeR1,loot,grey,4
P004,Geometry,InverseSpikeR1,redandblack,grey,3
P004,Geometry,InverseSpikeR1,soldier,grey,3
P004,Geometry,InverseSpikeR2,longdress,grey,3
P004,Geometry,InverseSpikeR2,loot,grey,4
P004,Geometry,InverseSpikeR2,redandblack,grey,4
P004,Geometry,InverseSpikeR2,soldier,grey,3
P004,Geometry,InverseSpikeR3,longdress,grey,3
P004,Geometry,InverseSpikeR3,loot,grey,5
P004,Geometry,InverseSpikeR3,redandblack,grey,4
P004,Geometry,InverseSpikeR3,soldier,grey,4
P004,Geometry,InverseSpikeR4,longdress,grey,4
P004,Geometry,InverseSpikeR4,loot,grey,5
P004,Geometry,InverseSpikeR4,redandblack,grey,4
P004,Geometry,InverseSpikeR4,soldier,grey,4
P004,Geometry,SpikeR1,longdress,grey,3
P004,Geometry,SpikeR1,loot,grey,4
P004,Geometry,SpikeR1,redandblack,grey,4
P004,Geometry,SpikeR1,soldier,grey,3
P004,Geometry,SpikeR2,longdress,grey,3
P004,Geometry,SpikeR2,loot,grey,5
P004,Geometry,SpikeR2,redandblack,grey,5
P004,Geometry,SpikeR2,soldier,grey,4
P004,Geometry,SpikeR3,longdress,grey,4
P004,Geometry,SpikeR3,loot,grey,5
P004,Geometry,SpikeR3,redandblack,grey,4
P004,Geometry,SpikeR3,soldier,grey,4
P004,Geometry,SpikeR4,longdress,grey,3
P004,Geometry,SpikeR4,loot,grey,5
P004,Geometry,SpikeR4,redandblack,grey,4
P004,Geometry,SpikeR4,soldier,grey,4
P005,Geometry,Cascade,longdress,black,4
P005,Geometry,Cascade,loot,black,5
P005,Geometry,Cascade,redandblack,black,5
P005,Geometry,Cascade,soldier,black,4
P005,Geometry,ConstantR0,longdress,black,2
P005,Geometry,ConstantR0,loot,black,4
P005,Geometry,ConstantR0,redandblack,black,4
P005,Geometry,ConstantR0,soldier,black,3
P005,Geometry,ConstantR1,longdress,black,3
P005,Geometry,ConstantR1,loot,black,4
P005,Geometry,ConstantR1,redandblack,black,4
P005,Geometry,ConstantR1,soldier,black,2
P005,Geometry,ConstantR2,longdress,black,3
P005,Geometry,ConstantR2,loot,black,5
P005,Geometry,ConstantR2,redandblack,black,5
P005,Geometry,ConstantR2,soldier,black,3
P005,Geometry,ConstantR3,longdress,black,4
P005,Geometry,ConstantR3,loot,black,5
P005,Geometry,ConstantR3,redandblack,black,5
P005,Geometry,ConstantR3,soldier,black,5
P005,Geometry,ConstantR4,longdress,black,5
P005,Geometry,ConstantR4,loot,black,5
P005,Geometry,ConstantR4,redandblack,black,5
P005,Geometry,ConstantR4,soldier,black,4
P005,Geometry,ConstantR5,longdress,black,4
P005,Geometry,ConstantR5,loot,black,5
P005,Geometry,ConstantR5,redandblack,black,5
P005,Geometry,ConstantR5,soldier,black,4
P005,Geometry,InverseCascade,longdress,black,5
P005,Geometry,InverseCascade,loot,black,5
P005,Geometry,InverseCascade,redandblack,black,5
P005,Geometry,InverseCascade,soldier,black,3
P005,Geometry,InverseSpikeR1,longdress,black,3
P005,Geometry,InverseSpikeR1,loot,black,4
P005,Geometry,InverseSpikeR1,redandblack,black,5
P005,Geometry,InverseSpikeR1,soldier,black,3
P005,Geometry,InverseSpikeR2,longdress,black,5
P005,Geometry,InverseSpikeR2,loot,black,5
P005,Geometry,InverseSpikeR2,redandblack,black,5
P005,Geometry,InverseSpikeR2,soldier,black,5
P005,Geometry,InverseSpikeR3,longdress,black,5
P005,Geometry,InverseSpikeR3,loot,black,5
P005,Geometry,InverseSpikeR3,redandblack,black,5
P005,Geometry,InverseSpikeR3,soldier,black,4
P005,Geometry,InverseSpikeR4,longdress,black,5
P005,Geometry,InverseSpikeR4,loot,black,5
P005,Geometry,InverseSpikeR4,redandblack,black,5
P005,Geometry,InverseSpikeR4,soldier,black,5
P005,Geometry,SpikeR1,longdress,black,5
P005,Geometry,SpikeR1,loot,black,4
P005,Geometry,SpikeR1,redandblack,black,4
P005,Geometry,SpikeR1,soldier,black,3
P005,Geometry,SpikeR2,longdress,black,5
P005,Geometry,SpikeR2,loot,black,5
P005,Geometry,SpikeR2,redandblack,black,4
P005,Geometry,SpikeR2,soldier,black,3
P005,Geometry,SpikeR3,longdress,black,5
P005,Geometry,SpikeR3,loot,black,4
P005,Geometry,SpikeR3,redandblack,black,5
P005,Geometry,SpikeR3,soldier,black,4
P005,Geometry,SpikeR4,longdress,black,4
P005,Geometry,SpikeR4,loot,black,5
P005,Geometry,SpikeR4,redandblack,black,5
P005,Geometry,SpikeR4,soldier,black,4
P006,Geometry,Cascade,longdress,grey,2
P006,Geometry,Cascade,loot,grey,5
P006,Geometry,Cascade,redandblack,grey,4
P006,Geometry,Cascade,soldier,grey,3
P006,Geometry,ConstantR0,longdress,grey,1
P006,Geometry,ConstantR0,loot,grey,2
P006,Geometry,ConstantR0,redandblack,grey,2
P006,Geometry,ConstantR0,soldier,grey,1
P006,Geometry,ConstantR1,longdress,grey,2
P006,Geometry,ConstantR1,loot,grey,3
P006,Geometry,ConstantR1,redandblack,grey,3
P006,Geometry,ConstantR1,soldier,grey,2
P006,Geometry,ConstantR2,longdress,grey,4
P006,Geometry,ConstantR2,loot,grey,3
P006,Geometry,ConstantR2,redandblack,grey,5
P006,Geometry,ConstantR2,soldier,grey,2
P006,Geometry,ConstantR3,longdress,grey,2
P006,Geometry,ConstantR3,loot,grey,4
P006,Geometry,ConstantR3,redandblack,grey,4
P006,Geometry,ConstantR3,soldier,grey,3
P006,Geometry,ConstantR4,longdress,grey,5
P006,Geometry,ConstantR4,loot,grey,4
P006,Geometry,ConstantR4,redandblack,grey,4
P006,Geometry,ConstantR4,soldier,grey,2
P006,Geometry,ConstantR5,longdress,grey,5
P006,Geometry,ConstantR5,loot,grey,4
P006,Geometry,ConstantR5,redandblack,grey,5
P006,Geometry,ConstantR5,soldier,grey,3
P006,Geometry,InverseCascade,longdress,grey,3
P006,Geometry,InverseCascade,loot,grey,3
P006,Geometry,InverseCascade,redandblack,grey,5
P006,Geometry,InverseCascade,soldier,grey,2
P006,Geometry,InverseSpikeR1,longdress,grey,5
P006,Geometry,InverseSpikeR1,loot,grey,3
P006,Geometry,InverseSpikeR1,redandblack,grey,3
P006,Geometry,InverseSpikeR1,soldier,grey,2
P006,Geometry,InverseSpikeR2,longdress,grey,4
P006,Geometry,InverseSpikeR2,loot,grey,5
P006,Geometry,InverseSpikeR2,redandblack,grey,4
P006,Geometry,InverseSpikeR2,soldier,grey,3
P006,Geometry,InverseSpikeR3,longdress,grey,5
P006,Geometry,InverseSpikeR3,loot,grey,4
P006,Geometry,InverseSpikeR3,redandblack,grey,4
P006,Geometry,InverseSpikeR3,soldier,grey,3
P006,Geometry,InverseSpikeR4,longdress,grey,4
P006,Geometry,InverseSpikeR4,loot,grey,4
P006,Geometry,InverseSpikeR4,redandblack,grey,4
P006,Geometry,InverseSpikeR4,soldier,grey,4
P006,Geometry,SpikeR1,longdress,grey,4
P006,Geometry,SpikeR1,loot,grey,4
P006,Geometry,SpikeR1,redandblack,grey,4
P006,Geometry,SpikeR1,soldier,grey,2
P006,Geometry,SpikeR2,longdress,grey,2
P006,Geometry,SpikeR2,loot,grey,4
P006,Geometry,SpikeR2,redandblack,grey,5
P006,Geometry,SpikeR2,soldier,grey,2
P006,Geometry,SpikeR3,longdress,grey,4
P006,Geometry,SpikeR3,loot,grey,4
P006,Geometry,SpikeR3,redandblack,grey,4
P006,Geometry,SpikeR3,soldier,grey,2
P006,Geometry,SpikeR4,longdress,grey,5
P006,Geometry,SpikeR4,loot,grey,3
P006,Geometry,SpikeR4,redandblack,grey,4
P006,Geometry,SpikeR4,soldier,grey,4
P007,Geometry,Cascade,longdress,black,4
P007,Geometry,Cascade,loot,black,4
P007,Geometry,Cascade,redandblack,black,4
P007,Geometry,Cascade,soldier,black,3
P007,Geometry,ConstantR0,longdress,black,2
P007,Geometry,ConstantR0,loot,black,3
P007,Geometry,ConstantR0,redandblack,black,3
P007,Geometry,ConstantR0,soldier,black,2
P007,Geometry,ConstantR1,longdress,black,3
P007,Geometry,ConstantR1,loot,black,4
P007,Geometry,ConstantR1,redandblack,black,3
P007,Geometry,ConstantR1,soldier,black,3
P007,Geometry,ConstantR2,longdress,black,3
P007,Geometry,ConstantR2,loot,black,5
P007,Geometry,ConstantR2,redandblack,black,5
P007,Geometry,ConstantR2,soldier,black,3
P007,Geometry,ConstantR3,longdress,black,4
P007,Geometry,ConstantR3,loot,black,4
P007,Geometry,ConstantR3,redandblack,black,5
P007,Geometry,ConstantR3,soldier,black,4
P007,Geometry,ConstantR4,longdress,black,5
P007,Geometry,ConstantR4,loot,black,5
P007,Geometry,ConstantR4,redandblack,black,5
P007,Geometry,ConstantR4,soldier,black,4
P007,Geometry,ConstantR5,longdress,black,4
P007,Geometry,ConstantR5,loot,black,5
P007,Geometry,ConstantR5,redandblack,black,5
P007,Geometry,ConstantR5,soldier,black,4
P007,Geometry,InverseCascade,longdress,black,3
P007,Geometry,InverseCascade,loot,black,4
P007,Geometry,InverseCascade,redandblack,black,4
P007,Geometry,InverseCascade,soldier,black,3
P007,Geometry,InverseSpikeR1,longdress,black,2
P007,Geometry,InverseSpikeR1,loot,black,4
P007,Geometry,InverseSpikeR1,redandblack,black,5
P007,Geometry,InverseSpikeR1,soldier,black,3
P007,Geometry,InverseSpikeR2,longdress,black,3
P007,Geometry,InverseSpikeR2,loot,black,4
P007,Geometry,InverseSpikeR2,redandblack,black,5
P007,Geometry,InverseSpikeR2,soldier,black,3
P007,Geometry,InverseSpikeR3,longdress,black,5
P007,Geometry,InverseSpikeR3,loot,black,5
P007,Geometry,InverseSpikeR3,redandblack,black,5
P007,Geometry,InverseSpikeR3,soldier,black,4
P007,Geometry,InverseSpikeR4,longdress,black,5
P007,Geometry,InverseSpikeR4,loot,black,5
P007,Geometry,InverseSpikeR4,redandblack,black,5
P007,Geometry,InverseSpikeR4,soldier,black,4
P007,Geometry,SpikeR1,longdress,black,3
P007,Geometry,SpikeR1,loot,black,4
P007,Geometry,SpikeR1,redandblack,black,5
P007,Geometry,SpikeR1,soldier,black,2
P007,Geometry,SpikeR2,longdress,black,5
P007,Geometry,SpikeR2,loot,black,4
P007,Geometry,SpikeR2,redandblack,black,5
P007,Geometry,SpikeR2,soldier,black,4
P007,Geometry,SpikeR3,longdress,black,4
P007,Geometry,SpikeR3,loot,black,5
P007,Geometry,SpikeR3,redandblack,black,5
P007,Geometry,SpikeR3,soldier,black,4
P007,Geometry,SpikeR4,longdress,black,4
P007,Geometry,SpikeR4,loot,black,4
P007,Geometry,SpikeR4,redandblack,black,5
P007,Geometry,SpikeR4,soldier,black,4
P008,Geometry,Cascade,longdress,grey,4
P008,Geometry,Cascade,loot,grey,5
P008,Geometry,Cascade,redandblack,grey,5
P008,Geometry,Cascade,soldier,grey,4
P008,Geometry,ConstantR0,longdress,grey,3
P008,Geometry,ConstantR0,loot,grey,3
P008,Geometry,ConstantR0,redandblack,grey,5
P008,Geometry,ConstantR0,soldier,grey,3
P008,Geometry,ConstantR1,longdress,grey,4
P008,Geometry,ConstantR1,loot,grey,5
P008,Geometry,ConstantR1,redandblack,grey,5
P008,Geometry,ConstantR1,soldier,grey,2
P008,Geometry,ConstantR2,longdress,grey,5
P008,Geometry,ConstantR2,loot,grey,5
P008,Geometry,ConstantR2,redandblack,grey,5
P008,Geometry,ConstantR2,soldier,grey,5
P008,Geometry,ConstantR3,longdress,grey,5
P008,Geometry,ConstantR3,loot,grey,5
P008,Geometry,ConstantR3,redandblack,grey,5
P008,Geometry,ConstantR3,soldier,grey,4
P008,Geometry,ConstantR4,longdress,grey,4
P008,Geometry,ConstantR4,loot,grey,5
P008,Geometry,ConstantR4,redandblack,grey,5
P008,Geometry,ConstantR4,soldier,grey,5
P008,Geometry,ConstantR5,longdress,grey,4
P008,Geometry,ConstantR5,loot,grey,5
P008,Geometry,ConstantR5,redandblack,grey,5
P008,Geometry,ConstantR5,soldier,grey,4
P008,Geometry,InverseCascade,longdress,grey,5
P008,Geometry,InverseCascade,loot,grey,4
P008,Geometry,InverseCascade,redandblack,grey,4
P008,Geometry,InverseCascade,soldier,grey,3
P008,Geometry,InverseSpikeR1,longdress,grey,4
P008,Geometry,InverseSpikeR1,loot,grey,5
P008,Geometry,InverseSpikeR1,redandblack,grey,5
P008,Geometry,InverseSpikeR1,soldier,grey,3
P008,Geometry,InverseSpikeR2,longdress,grey,4
P008,Geometry,InverseSpikeR2,loot,grey,5
P008,Geometry,InverseSpikeR2,redandblack,grey,5
P008,Geometry,InverseSpikeR2,soldier,grey,4
P008,Geometry,InverseSpikeR3,longdress,grey,5
P008,Geometry,InverseSpikeR3,loot,grey,5
P008,Geometry,InverseSpikeR3,redandblack,grey,5
P008,Geometry,InverseSpikeR3,soldier,grey,4
P008,Geometry,InverseSpikeR4,longdress,grey,5
P008,Geometry,InverseSpikeR4,loot,grey,5
P008,Geometry,InverseSpikeR4,redandblack,grey,4
P008,Geometry,InverseSpikeR4,soldier,grey,5
P008,Geometry,SpikeR1,longdress,grey,4
P008,Geometry,SpikeR1,loot,grey,4
P008,Geometry,SpikeR1,redandblack,grey,5
P008,Geometry,SpikeR1,soldier,grey,3
P008,Geometry,SpikeR2,longdress,grey,5
P008,Geometry,SpikeR2,loot,grey,5
P008,Geometry,SpikeR2,redandblack,grey,5
P008,Geometry,SpikeR2,soldier,grey,4
P008,Geometry,SpikeR3,longdress,grey,5
P008,Geometry,SpikeR3,loot,grey,5
P008,Geometry,SpikeR3,redandblack,grey,5
P008,Geometry,SpikeR3,soldier,grey,4
P008,Geometry,SpikeR4,longdress,grey,4
P008,Geometry,SpikeR4,loot,grey,5
P008,Geometry,SpikeR4,redandblack,grey,5
P008,Geometry,SpikeR4,soldier,grey,5
P009,Geometry,Cascade,longdress,black,3
P009,Geometry,Cascade,loot,black,4
P009,Geometry,Cascade,redandblack,black,4
P009,Geometry,Cascade,soldier,black,2
P009,Geometry,ConstantR0,longdress,black,1
P009,Geometry,ConstantR0,loot,black,3
P009,Geometry,ConstantR0,redandblack,black,2
P009,Geometry,ConstantR0,soldier,black,1
P009,Geometry,ConstantR1,longdress,black,1
P009,Geometry,ConstantR1,loot,black,3
P009,Geometry,ConstantR1,redandblack,black,3
P009,Geometry,ConstantR1,soldier,black,3
P009,Geometry,ConstantR2,longdress,black,1
P009,Geometry,ConstantR2,loot,black,5
P009,Geometry,ConstantR2,redandblack,black,4
P009,Geometry,ConstantR2,soldier,black,2
P009,Geometry,ConstantR3,longdress,black,4
P009,Geometry,ConstantR3,loot,black,5
P009,Geometry,ConstantR3,redandblack,black,4
P009,Geometry,ConstantR3,soldier,black,3
P009,Geometry,ConstantR4,longdress,black,2
P009,Geometry,ConstantR4,loot,black,5
P009,Geometry,ConstantR4,redandblack,black,4
P009,Geometry,ConstantR4,soldier,black,4
P009,Geometry,ConstantR5,longdress,black,3
P009,Geometry,ConstantR5,loot,black,5
P009,Geometry,ConstantR5,redandblack,black,4
P009,Geometry,ConstantR5,soldier,black,4
P009,Geometry,InverseCascade,longdress,black,1
P009,Geometry,InverseCascade,loot,black,4
P009,Geometry,InverseCascade,redandblack,black,4
P009,Geometry,InverseCascade,soldier,black,2
P009,Geometry,InverseSpikeR1,longdress,black,2
P009,Geometry,InverseSpikeR1,loot,black,3
P009,Geometry,InverseSpikeR1,redandblack,black,5
P009,Geometry,InverseSpikeR1,soldier,black,2
P009,Geometry,InverseSpikeR2,longdress,black,1
P009,Geometry,InverseSpikeR2,loot,black,4
P009,Geometry,InverseSpikeR2,redandblack,black,4
P009,Geometry,InverseSpikeR2,soldier,black,3
P009,Geometry,InverseSpikeR3,longdress,black,3
P009,Geometry,InverseSpikeR3,loot,black,5
P009,Geometry,InverseSpikeR3,redandblack,black,5
P009,Geometry,InverseSpikeR3,soldier,black,3
P009,Geometry,InverseSpikeR4,longdress,black,4
P009,Geometry,InverseSpikeR4,loot,black,5
P009,Geometry,InverseSpikeR4,redandblack,black,5
P009,Geometry,InverseSpikeR4,soldier,black,4
P009,Geometry,SpikeR1,longdress,black,3
P009,Geometry,SpikeR1,loot,black,4
P009,Geometry,SpikeR1,redandblack,black,4
P009,Geometry,SpikeR1,soldier,black,3
P009,Geometry,SpikeR2,longdress,black,3
P009,Geometry,SpikeR2,loot,black,5
P009,Geometry,SpikeR2,redandblack,black,5
P009,Geometry,SpikeR2,soldier,black,3
P009,Geometry,SpikeR3,longdress,black,5
P009,Geometry,SpikeR3,loot,black,5
P009,Geometry,SpikeR3,redandblack,black,5
P009,Geometry,SpikeR3,soldier,black,4
P009,Geometry,SpikeR4,longdress,black,4
P009,Geometry,SpikeR4,loot,black,5
P009,Geometry,SpikeR4,redandblack,black,4
P009,Geometry,SpikeR4,soldier,black,3
P010,Geometry,Cascade,longdress,grey,2
P010,Geometry,Cascade,loot,grey,5
P010,Geometry,Cascade,redandblack,grey,5
P010,Geometry,Cascade,soldier,grey,4
P010,Geometry,ConstantR0,longdress,grey,1
P010,Geometry,ConstantR0,loot,grey,3
